Post ID,Post Content,Sentiment Label,Number of Likes,Number of Shares,Number of Comments,User Follower Count,Post Date and Time,Post Type,Language
d7819bda-9a06-475d-b8fd-a1818a7bd78f,"Not sure how I feel, seems fine.",Neutral,104,77,158,8253,2025-04-12 18:16:36,video,en
045b3ee9-e27c-4922-8be1-124c23f3be55,"Just a general day, feeling general.",Neutral,716,177,179,9145,2025-07-24 18:16:36,image,en
eb0f77c4-6258-4c7f-ac2c-eb053578f58d,I was fantastic in this match,Positive,649,123,150,9593,2025-04-02 18:16:36,text,en
72936ed9-c0a4-4ff4-afc9-9c51d3ae6752,Why does it always break when I need it?,Negative,896,346,143,3864,2025-05-01 18:16:36,video,en
152ec552-7bf5-4751-8f84-8c175b33bc36,"I regret buying this, it is painful.",Negative,94,8,65,1273,2025-01-12 18:16:36,image,en
ca4dd8e3-6694-447c-b744-e5dec5e3a360,"Great concept, but garbage execution.",Negative,640,57,171,6242,2025-04-27 18:16:36,video,en
0db62658-1668-4bae-b34e-28dcd63d75a0,"It is passable, does the job but that's it.",Neutral,198,270,136,7138,2025-09-22 18:16:36,text,en
61a8800e-3467-4a9a-9312-d1ca2280029c,The new features are crazy.,Positive,828,484,124,8931,2025-04-09 18:16:36,image,en
61e1dac3-71f8-4f41-b1b5-e4c077d738f8,"The product is moderate, nothing special.",Neutral,765,12,47,9900,2025-05-14 18:16:36,video,en
207df21c-4109-485c-9047-fea51ae6df8f,I became highest wicket taker in this match,Positive,172,185,150,6001,2025-02-02 18:16:36,text,en
3b778635-2a2f-4f13-b37c-124342ad8c7c,"Super superb experience, will come back again.",Positive,235,231,36,5025,2025-03-14 18:16:36,text,en
bc7b2626-2f1b-4271-812a-d721fe689282,"The product is undistinguished, nothing special.",Neutral,395,423,111,9568,2025-11-29 18:16:36,video,en
23b1e770-1b3e-4118-a495-332f4db6cbe7,I am so happy with my purchase!,Positive,659,334,159,298,2025-04-24 18:16:36,video,en
80f66e0b-f926-4061-99fd-144477545b91,It would be great if it didn't freeze.,Negative,215,293,129,3629,2025-01-12 18:16:36,image,en
bd41f870-24e1-4407-9a6a-d30ec4a108a8,"The product is standard, nothing special.",Neutral,852,23,46,5687,2024-12-11 18:16:36,video,en
7524297d-c3c7-407e-9f52-ebfa87847ede,"It is neither impressive nor trash, just middle.",Neutral,862,349,191,9241,2025-07-31 18:16:36,video,en
8c898b89-5afc-4240-bc11-faf8bd4cedfe,"I wish it was pleased, but it is not.",Negative,802,163,76,3079,2025-05-19 18:16:36,text,en
0f1e10c2-b161-4fd9-8a40-9668bf10a57a,"Super perfect experience, will come back again.",Positive,519,377,138,9904,2025-05-21 18:16:36,text,en
18fb0323-5802-4aed-9ec0-59c38c20f31b,"It is so-so, does the job but that's it.",Neutral,882,431,169,5241,2025-06-10 18:16:36,video,en
d81ef6e1-7b17-4a67-8a11-56984736cdcf,"I have no strong opinion, it is standard.",Neutral,724,438,42,8872,2025-07-21 18:16:36,video,en
f1e2f90f-14b8-4dff-a502-8d7e143420cd,The new features are fire.,Positive,573,401,197,5840,2025-09-10 18:16:36,text,en
5c49d7c1-d42a-4f51-9d0e-0f32aa0d7d28,"Supposed to be amazing, turned out miserable.",Negative,227,225,153,6934,2025-11-07 18:16:36,video,en
eb6025de-7502-446c-a7ed-5a9ce323828f,"I thought it would be pleased, but it was unhappy.",Negative,169,50,149,4840,2025-01-30 18:16:36,video,en
453d856f-e8e9-4c77-a899-4a4540280f13,"Not sure how I feel, seems moderate.",Neutral,179,223,58,3150,2025-09-24 18:16:36,video,en
b08929eb-4c3f-4ec2-a53a-72325bc900e5,I have my first top-notch in Australia.,Positive,905,84,172,3106,2025-02-20 18:16:36,text,en
a3bd167e-9abf-4e90-ba22-5081bbdbfbc6,An middle experience overall.,Neutral,265,393,153,3739,2024-12-25 18:16:36,text,en
78197120-b734-43a7-ab38-3e84aa09deae,"Just badass, nothing else to say.",Positive,695,65,179,8036,2025-07-11 18:16:36,video,en
15d29672-58a4-4597-ad88-e0462d7f3644,I am very garbage with this service.,Negative,764,303,81,8262,2025-04-18 18:16:36,video,en
86cc2d4c-e773-4928-95ba-209bd7333f1d,I became awesome wicket taker in this match,Positive,894,185,29,9377,2025-08-30 18:16:36,text,en
08df3b66-b9bc-44f1-9bee-a299697f4e03,I have my first delighted in Australia.,Positive,925,409,193,8757,2025-03-29 18:16:36,video,en
5feb0997-f9ab-4f1c-8858-b6e6e2ee76af,"Not fabulous at all, very dreadful.",Negative,277,61,18,5904,2025-05-20 18:16:36,video,en
32201fd6-aa05-4f7e-a5d0-6c2ffab71e51,"I did not like it, it was fail.",Negative,177,168,118,5617,2025-02-27 18:16:36,video,en
c4eb710f-71f4-4fdc-b8c8-e0776eedd392,"Despite the delay, the result was great.",Positive,737,364,137,1259,2025-08-26 18:16:36,image,en
a2c32196-9dbb-48ac-942d-751b30f3a157,"The product is general, nothing special.",Neutral,82,275,160,9181,2025-07-04 18:16:36,image,en
2e09d95a-e36f-43ce-88b0-e5ccc144d116,This is the excited thing I have ever bought.,Positive,673,69,164,7494,2025-07-21 18:16:36,image,en
6d19b6a8-3820-40b5-99c7-a4a26f3013da,"Not sure how I feel, seems basic.",Neutral,18,131,55,8627,2025-03-09 18:16:36,image,en
6a9a1e3c-6193-41f9-a5fb-51e10b09b48b,An usual experience overall.,Neutral,666,452,122,1383,2025-06-09 18:16:36,image,en
1f80ce60-c8ad-4ca0-bcc6-ac59ae5462da,"Just a undistinguished day, feeling undistinguished.",Neutral,178,270,105,8802,2025-05-20 18:16:36,video,en
f59953c9-1f4e-4332-8030-73ce32af3789,Why does it always crash when I need it?,Negative,85,416,147,4580,2025-07-01 18:16:36,video,en
ed4cebf5-8ae9-44aa-bdc1-b0ace9989ce9,I would love it if the app actually launch.,Negative,570,210,19,2460,2025-05-18 18:16:36,video,en
3787a395-f581-413f-9f65-20c4ff1052d0,"It is okay, just undistinguished.",Neutral,711,10,187,252,2025-11-06 18:16:36,text,en
84f49d49-2195-4c02-9d73-2b77626c6108,"Not sure how I feel, seems unchanged.",Neutral,391,332,193,598,2025-03-04 18:16:36,image,en
123f301c-0ddb-437f-a4fb-a752f44f72f4,I am regrettable regarding the support I received.,Negative,903,456,40,1246,2025-02-15 18:16:36,image,en
c893beb5-f479-42b5-9a2e-ede2fa1b0988,I have my first highest in this match.,Positive,369,375,88,2428,2025-02-10 18:16:36,text,en
4e9a5007-d0ff-4b6f-8f06-5d9fbc191059,"Not delighted at all, very dreadful.",Negative,34,103,156,8564,2025-05-14 18:16:36,video,en
aaa57d65-2930-4b2f-9673-4992bb669110,An typical experience overall.,Neutral,987,1,56,2518,2025-08-04 18:16:36,text,en
0bf2492e-754f-488f-ab89-a7b90159720c,"Not highest at all, very terrible.",Negative,360,9,184,1435,2025-07-12 18:16:36,video,en
32d03e73-774b-4e93-a654-bab976988887,"Just a fair day, feeling fair.",Neutral,315,67,48,3470,2025-05-24 18:16:36,video,en
588dd82c-a519-44c2-8a21-50604f3c91c4,"Not sure how I feel, seems standard.",Neutral,73,491,156,7629,2025-04-14 18:16:36,video,en
9e815b9d-597d-4e00-bad2-12703c949ddc,"It is neither best nor lousy, just typical.",Neutral,341,499,60,8980,2024-12-15 18:16:36,video,en
67965051-4e33-4015-8919-27210c35f43f,"It is neither glad nor painful, just normal.",Neutral,795,386,96,7591,2025-12-02 18:16:36,text,en
d18b3b58-5b2b-40c5-b8ce-3ab3c7ec0f2b,"Not sure how I feel, seems simple.",Neutral,157,308,100,9560,2025-10-18 18:16:36,text,en
4024f832-d05a-4c80-884c-6c8c3768d3cc,Why does it always glitch when I need it?,Negative,748,200,4,6877,2025-06-01 18:16:36,text,en
cbc3ae5a-1877-41dd-a71d-bdbc106f0de8,"Not best at all, very disgusting.",Negative,343,146,71,8625,2025-07-22 18:16:36,image,en
28bd9bad-750a-4771-8883-1dc99605a6bd,"It stopped working after one day, simply poor.",Negative,3,144,109,1510,2025-11-04 18:16:36,image,en
9e66dcb6-a820-47fb-b40a-aa05a9e823f6,I am so highest with my purchase!,Positive,477,90,26,5284,2024-12-19 18:16:36,video,en
bff355cc-655a-4f25-801a-1fc19080b0a6,The quality is trash and not stunning at all.,Negative,578,212,30,7224,2025-06-11 18:16:36,text,en
3ab8c322-8961-4f3b-ada1-613576286325,"Supposed to be excited, turned out unhappy.",Negative,798,92,61,2269,2025-08-12 18:16:36,image,en
526d7634-31da-472b-a8a9-219fbeb296de,"It is neither outstanding nor useless, just okay.",Neutral,196,205,88,5704,2025-04-08 18:16:36,video,en
6b3cb285-2eb1-4904-85f8-745ec1500b3d,"I thought it would be glad, but it was inferior.",Negative,102,330,197,6982,2025-05-12 18:16:36,text,en
20f9f07f-da8f-4016-9201-638af32ef5d1,This is the excellent thing I have ever bought.,Positive,709,429,81,3811,2025-05-18 18:16:36,text,en
c76f97e3-4b66-43d4-9f76-63115d124861,"I wish it was incredible, but it is not.",Negative,773,148,81,6183,2025-03-26 18:16:36,image,en
9434e2f9-fa68-4ea6-8522-bda71981470f,"Not sure how I feel, seems balanced.",Neutral,383,182,120,2830,2025-09-09 18:16:36,video,en
adaff5ae-b704-46b3-9851-d67745bb50b4,I scored top-notch runs in this match,Positive,326,345,171,1699,2025-03-21 18:16:36,video,en
7dca709b-5a64-4343-a13b-9d82e8a6472a,The quality is dreadful and not highest at all.,Negative,68,292,46,4198,2025-02-07 18:16:36,video,en
6ef49fcd-3ea3-4f68-a3ff-4d89a4f83836,I was excellent in this match,Positive,33,340,70,7109,2025-10-25 18:16:36,video,en
c156cd3a-1a10-4011-b533-fd7a591a8a2e,"Despite the delay, the result was lovely.",Positive,546,291,112,9462,2025-06-07 18:16:36,video,en
3db6f577-69d3-4923-aa4f-ff15e7dfde18,"I regret buying this, it is disgusting.",Negative,887,32,148,6015,2025-05-03 18:16:36,video,en
6c41142a-bf98-460e-aef0-391060abc242,Why does it always crash when I need it?,Negative,741,58,34,1665,2025-05-25 18:16:36,video,en
8971a8ec-3c66-4b31-b100-cdfeb17bdddd,"Not sure how I feel, seems so-so.",Neutral,428,93,44,4283,2025-06-25 18:16:36,image,en
55e72011-200e-45c8-8361-f76380f0be3d,"It is okay, just flat.",Neutral,700,68,56,104,2025-05-23 18:16:36,video,en
27a6be81-ad0c-47ac-8345-8e7edd6da74c,"I have no strong opinion, it is fair.",Neutral,105,258,170,3501,2025-09-25 18:16:36,text,en
519dbd37-dd2c-4526-a223-43b36dba5316,It would be great if it didn't crash.,Negative,329,396,73,3222,2025-04-03 18:16:36,image,en
0ea5dde2-8897-4355-a23d-9bee9258ebfb,"I regret buying this, it is atrocious.",Negative,443,135,19,6056,2025-11-01 18:16:36,text,en
9a04a6f4-8094-42bd-ae47-ef695662c134,"I did not like it, it was abysmal.",Negative,910,142,99,3513,2024-12-30 18:16:36,image,en
2ec64295-f9b3-445d-b3e0-9220e641e308,"It stopped working after one day, simply awful.",Negative,673,266,96,8819,2025-08-17 18:16:36,text,en
daf75d32-bdbc-407c-9c67-81d2ad00d74b,"Just a mediocre day, feeling mediocre.",Neutral,889,235,52,6857,2025-08-15 18:16:36,image,en
870a7910-4ebe-4081-9a1e-7cd51b70b933,"I regret buying this, it is unpleasant.",Negative,805,68,20,7113,2025-05-09 18:16:36,video,en
84a2d63e-b92d-485a-932a-add2b1ee9e07,I am very bad with this service.,Negative,573,148,22,9916,2025-11-21 18:16:36,video,en
7e5f11fd-6bdf-4803-b229-5fb50ebd33d7,"Great concept, but dreadful execution.",Negative,274,120,155,9642,2025-10-09 18:16:36,image,en
68f795c9-05da-4f42-930c-cd289a903441,"It arrived today, looks usual.",Neutral,835,5,12,593,2025-01-12 18:16:36,image,en
d1a45a3a-d1f5-4734-aff2-3e2a13e6a654,I have my first amazing in this match.,Positive,530,124,95,8339,2025-04-22 18:16:36,video,en
c617ce84-2867-4f25-aaf2-e8b53e59782c,It would be great if it didn't fail.,Negative,302,416,82,4281,2025-05-13 18:16:36,video,en
422a9f83-c1b7-4c55-8fca-17dacdab0049,"I thought it would be beautiful, but it was painful.",Negative,217,110,200,7180,2025-06-26 18:16:36,text,en
44235bd1-ef06-44a3-850c-2b0477d690ae,"The product is middle, nothing special.",Neutral,665,170,63,2325,2025-10-23 18:16:36,text,en
20824675-86f8-4ce0-8b59-e79bc5761a1d,"Worst experience ever, completely shameful.",Negative,290,38,138,4690,2025-01-05 18:16:36,text,en
1fd36ec2-c355-4441-9d1d-50a083cf2d29,"Supposed to be great, turned out pathetic.",Negative,999,412,36,3333,2025-01-10 18:16:36,image,en
c3aa58e8-5eb3-4abf-abfd-3fc9c11f5da3,The quality is lousy and not best at all.,Negative,605,329,181,940,2025-05-03 18:16:36,text,en
901cdf05-e630-442b-8626-df420eb117c6,"I have no strong opinion, it is ordinary.",Neutral,182,117,157,9259,2025-01-11 18:16:36,text,en
db9d8e26-3887-474b-aad4-9c2f23915241,I became first-class wicket taker in this match,Positive,237,212,185,7539,2025-04-08 18:16:36,text,en
0554ba14-ea4f-4c1f-97b2-fc8c406692cc,It would be great if it didn't crash.,Negative,525,357,22,4752,2025-05-05 18:16:36,image,en
c3ef3198-bc9b-40af-aaaf-447922a4b4a5,"It was not unhappy, it was actually brilliant.",Positive,919,96,119,563,2025-01-27 18:16:36,image,en
d44268e6-1002-4c34-b8e7-493dd43e11f3,I scored lovely runs in this match,Positive,681,358,160,7228,2025-09-07 18:16:36,text,en
e24bddd2-b1a4-43cb-9626-42f73f5f2976,"Not sure how I feel, seems mediocre.",Neutral,185,0,16,8562,2025-11-09 18:16:36,text,en
f320cf3c-6180-47ca-ae09-dbd285d43ffb,"Despite the delay, the result was beautiful.",Positive,112,459,67,4382,2025-08-11 18:16:36,video,en
dddeb7ab-ad21-4b45-a9c5-e5b28973fb7d,I would love it if the app actually connect.,Negative,728,491,197,681,2025-02-06 18:16:36,text,en
dddd1613-5960-4f4a-9cb8-a5f155215773,This is absolutely fire!,Positive,880,129,128,818,2025-09-09 18:16:36,video,en
3714d834-7888-4b6c-b719-f6c6f504982c,Why does it always freeze when I need it?,Negative,535,90,13,9894,2025-10-10 18:16:36,image,en
4a049785-c9bc-4197-84c1-b69880bcba53,I have my first century in Australia.,Positive,44,183,190,3219,2025-04-13 18:16:36,video,en
992d96e3-d235-4fa3-a65f-dd8f8ec7dc29,"Great concept, but garbage execution.",Negative,804,313,185,6845,2025-08-04 18:16:36,text,en
f3154ebe-502d-4525-a1c2-901d3c556a37,"Just fire, nothing else to say.",Positive,717,421,28,1426,2025-04-14 18:16:36,video,en
a6599696-43f6-444b-84cd-48a5f39ee035,I am unpleasant regarding the support I received.,Negative,408,308,181,2846,2025-10-21 18:16:36,text,en
b0bb8296-bbf8-4a67-9705-506b1073c688,"Super nice experience, will come back again.",Positive,697,102,22,7864,2025-08-07 18:16:36,video,en
4131480f-b221-4698-9222-544f54b6a294,"Just a simple day, feeling simple.",Neutral,307,351,17,6738,2025-03-19 18:16:36,text,en
2fb65d82-5b98-47ee-b509-5565ec87eb21,"Not excited at all, very awful.",Negative,711,365,166,2966,2025-11-20 18:16:36,image,en
ac11d68d-d650-44aa-a798-d50253404bff,"I have no strong opinion, it is decent.",Neutral,263,106,98,6552,2025-07-31 18:16:36,image,en
31cc0f6b-a030-484f-b94d-e9c4f9f00559,"It is okay, just acceptable.",Neutral,886,119,105,1394,2025-10-23 18:16:36,text,en
ee49c409-eee3-4678-b92c-bdea600df093,"I regret buying this, it is fail.",Negative,45,137,151,623,2025-08-22 18:16:36,image,en
30f9c0ee-3902-47f1-a5f4-85a57dce13d9,"It is neither terrific nor painful, just typical.",Neutral,782,283,125,4460,2025-04-17 18:16:36,image,en
54f7d568-b869-4c7d-a76a-10f8859018bc,"I have no strong opinion, it is middle.",Neutral,686,481,56,8949,2024-12-09 18:16:36,video,en
3184ccad-3e33-4eff-842b-854cb7a5c2fd,"Standard quality, pretty ordinary.",Neutral,196,434,72,5109,2025-03-12 18:16:36,video,en
f46f2d84-635d-4593-814b-b9c2bac8f448,Just superb! I love it.,Positive,401,265,53,6387,2025-01-26 18:16:36,text,en
e0f33bb7-2374-4b2a-b332-6e09f44e512d,"I regret buying this, it is worst.",Negative,459,75,70,5511,2025-08-17 18:16:36,video,en
93dc2d14-ea54-49e1-8bb2-26a2cd5c146e,"It was not boring, it was actually lovely.",Positive,187,254,165,2628,2025-09-20 18:16:36,text,en
18f7fe59-3305-45ac-b4b4-38eb8bf956e2,I have my first perfect in Australia.,Positive,571,382,73,1585,2025-03-09 18:16:36,text,en
2a5ec78e-4840-4d47-8e50-59232f74bed7,"It stopped working after one day, simply shameful.",Negative,308,169,37,3566,2025-06-23 18:16:36,video,en
252d6b25-4b39-4e5e-a8f7-c4febc11c838,"The product is flat, nothing special.",Neutral,804,203,161,6196,2025-04-19 18:16:36,image,en
ec2e8a14-9e25-427d-88ab-4366e92d1576,"I thought it would be stunning, but it was abysmal.",Negative,63,241,174,2993,2025-11-28 18:16:36,video,en
30756ad6-9f1d-476b-a426-5bb5de6e98ed,"It arrived today, looks plain.",Neutral,89,173,184,1919,2025-01-20 18:16:36,video,en
05016f7d-8aeb-40d2-a372-55dd688a31ce,"This is regrettable, do not buy it.",Negative,911,59,4,1473,2025-06-11 18:16:36,video,en
e5ffa9c1-0a4c-4952-a2a2-aa4262bc171c,"I thought it would be beautiful, but it was abysmal.",Negative,72,66,136,7004,2025-04-18 18:16:36,text,en
4a6716fa-a369-4856-b32a-8ed1c8211a54,"Worst experience ever, completely dreadful.",Negative,932,322,176,4674,2025-08-16 18:16:36,video,en
9c80fec3-646d-4725-84bd-4ed6af699e47,"Super awesome experience, will come back again.",Positive,835,363,193,1032,2025-03-10 18:16:36,image,en
fa8db864-f318-45a0-bcbd-66b9661cec03,"It is okay, just general.",Neutral,289,358,183,2358,2025-07-17 18:16:36,video,en
5eb4e40a-6404-47b6-8547-4e212d293176,"It stopped working after one day, simply awful.",Negative,922,455,101,2212,2025-06-01 18:16:36,text,en
8c617a2e-4f69-4437-83bd-5768be1eddad,"I have no strong opinion, it is expected.",Neutral,772,370,28,3145,2024-12-15 18:16:36,text,en
05dd2573-13d1-4b4b-80b2-955d49067173,"Despite the delay, the result was best.",Positive,677,157,87,999,2025-02-24 18:16:36,video,en
c638dc09-1b05-45d4-b432-a9511c22b3a5,"It was not unhappy, it was actually top-notch.",Positive,423,32,151,4963,2025-01-25 18:16:36,image,en
63d38f97-a9af-403d-871c-a8f810a2d4ca,This is the glad thing I have ever bought.,Positive,562,68,117,857,2025-06-15 18:16:36,image,en
a95b5a30-fd33-4a6e-92ac-400f5065e464,"The product is general, nothing special.",Neutral,887,108,197,7590,2025-06-06 18:16:36,image,en
e3f6de4d-a6fa-446e-8dd1-5fa209fbe611,"I have no strong opinion, it is undistinguished.",Neutral,301,2,64,6675,2025-04-17 18:16:36,text,en
e4d5a9f9-e4f1-46bd-bad9-395934a78a65,"It is neither wonderful nor unhappy, just fair.",Neutral,959,18,156,403,2025-09-18 18:16:36,video,en
0bc3bf16-0d2e-4a92-89a5-e0b5f996a9f3,"Definitely glad, I would recommend it to everyone.",Positive,627,190,171,7337,2025-10-19 18:16:36,image,en
ca4720bc-6672-4bf2-9f0e-e0ec22fe9a43,The service was first-class and the staff was first-class.,Positive,579,195,28,3842,2025-06-26 18:16:36,image,en
86b9f75d-a5dc-405c-bc63-673aff481905,The service was delighted and the staff was delighted.,Positive,414,85,161,817,2025-05-10 18:16:36,image,en
7bcf5eca-a5fc-4617-9756-42d45fa736f5,"Not terrific at all, very broken.",Negative,564,320,95,653,2025-06-07 18:16:36,video,en
580113a1-c754-4d43-ade0-59d4bcd3f967,I have never seen such a satisfied performance.,Positive,87,45,148,4852,2025-10-08 18:16:36,video,en
085588e6-9ce1-43da-ae78-c3f5cebcbf51,"It is okay, just okay.",Neutral,78,378,123,8594,2025-06-07 18:16:36,video,en
7eddeff3-f9c9-49e1-99d3-d874e021e138,The new features are goated.,Positive,737,142,118,3231,2025-07-11 18:16:36,text,en
5e25307b-1e60-4575-ad0e-3898905c3289,"Worst experience ever, completely useless.",Negative,293,40,16,5203,2025-09-29 18:16:36,video,en
69113023-3ed6-445a-ae98-ae2d20e63442,"It arrived today, looks common.",Neutral,331,134,158,9800,2025-04-16 18:16:36,text,en
08c802cd-9fdd-47ec-a4e1-219be00f8fff,I have never seen such a happy performance.,Positive,445,304,137,6228,2025-11-13 18:16:36,image,en
c64cd8f1-624d-4457-b3de-69d95da58f0b,"I wish it was impressive, but it is not.",Negative,879,436,103,7096,2025-10-03 18:16:36,text,en
7ea0040c-b40f-461e-a42e-0f1de95e1536,"I have no strong opinion, it is normal.",Neutral,254,444,190,9390,2025-04-19 18:16:36,video,en
167543bd-3f2e-412e-936a-fbe7e0b19862,"Definitely awesome, I would recommend it to everyone.",Positive,113,481,47,2046,2025-07-10 18:16:36,text,en
c71f1aed-9c89-4616-8557-4ce6b8ebb28e,"It stopped working after one day, simply regrettable.",Negative,773,408,182,3439,2025-06-14 18:16:36,video,en
f2738c8e-df68-4e4b-96da-49b534fd7180,I became satisfied wicket taker in this match,Positive,816,397,48,4756,2025-03-18 18:16:36,video,en
7afc78b5-776d-49d7-90cc-7e06b7852128,It would be great if it didn't lag.,Negative,230,452,131,4347,2025-10-17 18:16:36,image,en
